,Fact ID
3083,2b97-8bcf-ad07-0e9e
3084,ca61-050e-2c77-6cda
3085,c83e-0fdf-7c74-d0f0
3086,b29b-6e23-97f8-0be7
3087,457a-8660-d1f5-e6ae
3088,b356-f5e8-262c-5157
3089,6fd9-d55b-fc58-c9fb
3090,6b13-b027-dc64-b855
3091,9dce-54ac-55cf-f1ed
3092,e809-4443-23c0-ee01
3093,2bf5-43b2-828d-7991
3094,4873-7147-d031-1fc5
3095,5787-d0e0-7a2c-abe2
3096,2613-ef22-d8a2-96c6
3097,31c4-3218-63c1-4d9b
3098,42ce-3b05-116d-407e
3099,36ae-d6e7-a33f-027a
3100,7ba5-ac67-433e-b356
3101,3885-322a-8509-b74c
3102,a0a4-b960-6631-1c3b
3103,95a8-9d17-fc2e-069e
3104,e788-238b-8464-b4c6
3105,1e9c-bb95-3934-82d2
3106,f3a4-a6b2-e1d0-7258
3107,e347-e59c-af7d-189c
3108,fa14-fed7-728a-8147
3109,0f8b-28e6-6305-a476
3110,c93f-5b27-4efb-2c0c
3111,2e50-5461-745a-36ee
3112,e77b-df5f-c14c-c531
3113,0696-4d28-5530-2f95
3114,7743-074e-340e-e2e9
3115,d9d2-f2b1-7891-153d
3116,d055-74a0-b787-57b8
3117,f7cb-5d13-2753-d89d
3118,cedb-3691-d453-fabe
3119,7f34-d679-9088-bc21
3120,4ba2-35d1-c2d9-ca91
3121,ad83-d37c-9b46-94cd
3122,de78-b97b-5963-fb87
3123,1b3f-b617-d7ef-1815
3124,e6ee-3492-89ae-73d8
3125,fb5f-417c-8bf2-037e
3126,d0e2-806e-adad-7e98
3127,1f4c-09cb-8d13-2701
3128,73e8-63d3-28a9-7f8e
3129,91cc-2488-b3f3-beac
3130,462f-0e75-97ec-060c
3131,b3ff-b14c-becf-25b6
3132,25c2-cd2a-8053-4695
3133,8f95-5431-bea6-4649
3134,d21d-46cd-1480-2250
3135,3d76-6d66-4a17-7ae2
3136,db0b-31a1-91ab-6996
3137,9072-0c5d-d333-d1ce
3138,2479-774e-9ef8-d595
3139,6328-829b-22db-6428
3140,c0f6-a9cd-57b3-ae50
3141,63b4-4d77-7768-da8c
3142,c807-08b5-6f5d-e86a
3143,6f25-0200-16e0-4389
3144,3f4c-c241-6217-60ff
3145,94f1-7e8b-5438-dfdb
3146,c1d3-4ab4-b443-aac3
3147,1240-2639-9a5f-96cd
3148,ecd5-7900-cafd-a816
3149,d326-a597-1e70-347e
3150,87a0-dd02-dd6d-ee60
3151,42d5-c036-5d21-b206
3152,a0d1-5016-59b4-faaa
3153,4e76-f56b-867d-34d3
3154,5457-5b8e-eb6c-aea1
3155,6e81-2024-ba28-312f
3156,2d70-7bf6-5bc2-e3f2
3157,1a4b-82df-0613-5268
3158,dfda-0bf5-6a91-6d09
3159,9f7e-705f-3053-4c6b
3160,ada1-d625-8fda-f911
3161,9568-cc75-424d-e775
3162,f5fa-f560-be88-5c62
3163,8641-2ccd-4c11-a122
3164,20e2-689d-b7c6-528a
3165,2296-98bd-73b5-1679
3166,3625-df10-23fc-2223
3167,26f3-c715-9750-2ff7
3168,a03b-45d7-093c-40f0
3169,73e5-00b0-22fd-e34e
3170,cb9b-7410-93c7-2adf
3171,4dc0-19c7-104a-0ddf
3172,55a5-73d4-c1b1-e55b
3173,1603-cc51-e120-065e
3174,225b-9d13-f6b0-4da1
3175,0ff3-af70-ba28-efc5
3176,2ede-65e6-e727-d345
3177,b605-9c58-598d-817e
3178,00fd-04c0-5805-8b81
3179,01a8-2f77-9145-2ab3
3180,4f91-092a-029b-64a8
3181,4483-54ea-1288-2d72
3182,b756-83bc-074d-62a2
3183,140f-03da-a4ce-9f45
3184,10d3-297c-e0e5-8531
3185,eb54-6da1-4c1e-fb6a
3186,72a6-1822-575b-e849
3187,bf2d-aa23-f737-e69c
3188,16ea-bfa4-07c6-c55d
3189,b28b-5ea8-bdf1-0faf
3190,1058-66b0-4e23-6cf9
3191,9318-8c1b-0902-d588
3192,3bbb-b092-18ed-1a8a
3193,81a9-8f8a-02ee-4dbc
3194,4b1a-b0f4-764e-a79c
3195,4045-4262-fa1f-160f
3196,42ee-7009-131f-4719
3197,f3f5-fefd-3507-4a59
3198,58fb-4d30-982b-787b
3199,0bc7-4574-ceb9-5aa0
3200,c388-ad58-2f0e-74b4
3201,de25-e9d6-aced-d88e
3202,b588-365f-7c0a-2c55
3203,31be-afe3-6b4d-fa2d
3204,8480-1ad7-af0d-15e0
3205,be79-d370-85cf-8ca6
3206,63ed-e261-2225-2e65
3207,1632-346e-67a5-b1b8
3208,b7f1-a07f-4e97-f2fe
3209,aefe-0d0f-bb2e-5199
3210,fae5-1f95-1138-9bc4
3211,a471-beb6-2026-401e
3212,75e6-403b-649e-cce8
3213,a505-f059-e395-cad8
3214,5657-c6bc-e6cd-ae38
3215,0fef-7e32-1ffb-c146
3216,fd56-73df-1f6f-e1bc
3217,6145-6448-7c22-836f
3218,2b82-432b-89c8-e6bc
3219,be5b-b488-31a4-416e
3220,480d-24f6-cd70-5644
3221,1d4f-7b26-a32f-d1df
3222,349d-dd0e-2deb-7b57
3223,6f69-e8ea-c102-e065
3224,7c96-f704-e51e-1678
3225,c527-3fa0-13ee-6b34
3226,5ed4-1803-24c0-ee4b
3227,96a8-ac07-e165-b0ff
3228,bb18-f19f-69ba-8bc6
3229,933d-6b9a-7b84-d664
3230,8f51-a7cd-6829-c91f
3231,5bed-2cfd-fe4d-324e
3232,213d-225f-ebb9-d228
3233,90eb-c6e6-6838-9461
3234,4403-18c7-fe87-324a
3235,fc64-bcd7-4282-619e
3236,2ca4-e07e-d662-09c9
3237,0788-a397-48ee-e545
3238,a6ed-d678-af19-2281
3239,f444-cd98-58d4-4e0b
3240,5105-d3dc-d7ed-6fa3
3241,3f09-79e2-1e7d-1099
3242,1800-f69c-1283-7d49
3243,ee27-6897-25e9-a3e2
3244,da8e-d915-e5af-ae29
3245,4670-75b2-3866-eff9
3246,4710-c993-7a19-bef2
3247,74c9-ce13-0e8d-4a29
3248,ae86-c631-e4ad-1669
3249,56cd-812e-1e24-c47a
3250,5706-62c6-1f2a-6e18
3251,53d0-8110-c683-52da
3252,c774-8a94-94ad-2442
3253,adc7-ca07-3764-a868
3254,ec58-f0e9-1560-01c8
3255,4e56-9d2d-b627-f9b1
3256,9c10-118c-8b0c-f834
3257,b4d5-fb67-e195-7606
3258,2d89-0117-6ce2-b5bf
3259,4cb2-9f64-ed27-e619
3260,7d2c-48ac-99ed-8384
3261,2e6a-b783-f0c4-7809
3262,004b-3c8c-0f5d-2873
3263,8b85-9aff-8362-b0d3
3264,e97b-b975-daf9-dfc2
3265,19f5-4162-4c01-59aa
3266,01bb-da65-ecdd-404c
3267,267c-eccb-d689-03f9
3268,1ec2-4fac-096f-d2fc
3269,a0d5-68ec-fccc-fd82
3270,69d1-9751-6050-3017
3271,5733-18d0-8191-c1ce
3272,b9f5-6d14-f72a-e2d8
3273,4e8c-54ec-dbb8-6592
3274,af4f-9f98-18bd-5b14
3275,c477-accc-502e-618d
3276,ecdd-241e-c5c7-d03b
3277,fbd5-1772-08f8-53ad
3278,8854-3e45-f39e-81a8
3279,39e6-6d8b-2d69-786c
3280,26bf-d2db-4fdc-53f6
3281,b199-e899-31a4-afb8
3282,4201-f5ef-6bd3-f5b4
3283,2634-87a7-680f-783f
3284,8697-e00d-4b6f-7a62
3285,3f9d-3d9c-0d39-6b31
3286,66a7-eed2-2b44-e376
3287,fa82-e6b0-0b60-b7ce
3288,d4c3-b1cd-df89-8bac
3289,7452-c8f0-f7ce-4dc5
3290,bb86-d5e0-0c1d-3fba
3291,f0fc-c7a3-105f-cfa0
3292,341d-e635-d3a7-a6a2
3293,e258-cdba-6488-1460
3294,b846-08e5-5905-4c01
3295,8731-96ec-1a7b-d0c9
3296,ff81-eff6-c10d-1a3d
3297,fce7-68b6-85e3-5884
3298,efac-0ec0-58dc-8f9e
3299,fa8f-6c8e-1364-1b72
3300,5c9f-a48a-692d-9500
3301,ebfe-a509-ebca-1272
3302,c189-3469-1888-aa1f
3303,46bc-bca8-b945-8327
3304,bffa-0cd0-0745-6d03
3305,4850-3bd5-960b-0b9a
3306,d8a3-10bb-9aea-178a
3307,fe4e-30b4-4a07-3f35
3308,3a09-2b75-9bf0-dd93
3309,e190-4a9b-1d22-3bef
3310,6572-f053-aaa7-25ce
3311,a66c-c627-522c-4e3a
3312,27e6-0bf1-bc03-7f66
3313,b569-cef5-65a2-2a57
3314,6dcb-19bd-5836-92d6
3315,6a49-debe-d849-99a2
3316,87eb-3d9a-8306-d0e7
3317,3546-9da0-47ff-c78b
3318,5be2-5169-c01b-4cf6
3319,55de-6e39-fe84-2395
3320,ddb0-b569-92c2-503c
3321,0d33-7089-468d-fd4b
3322,7a7b-fa49-24fc-ce30
3323,3196-d7c7-bf24-9fbb
3324,80ed-85da-37fe-1633
3325,9d3e-05a6-f555-db18
3326,ef4a-3f19-18d1-b332
3327,fb57-e33b-b44f-8545
3328,b97b-83c9-4e07-41af
3329,c4f5-f802-6c1a-1448
3330,ba38-575d-6353-ec1a
3331,a989-b05f-cf6d-e8ee
3332,9acd-957d-4cb7-9725
3333,6baa-61fa-ccac-43d0
3334,6661-099d-ac05-1f21
3335,9436-9e60-42a7-27b6
3336,7bb2-425e-c7fe-c044
3337,b76f-dd6b-9cae-45f6
3338,bb85-0f6e-6d4c-f342
3339,f3c5-da85-408b-e3f5
3340,db49-234a-263a-3d1c
3341,f2ae-4200-68be-15fd
3342,865d-b114-6f4e-b503
3343,fb92-b17a-c650-08cf
3344,db16-ef7b-0d18-2435
3345,abd9-cbba-5137-2c93
3346,5af8-ed0d-690a-97dd
3347,5d86-6036-9920-2c88
3348,10b7-ffcd-cb06-c86d
3349,bf2f-e380-be4e-ca06
3350,b968-ddd7-0e2c-e2b1
3351,d45a-1ff6-3dcb-846d
3352,d11b-6226-0d28-588a
3353,4b40-ee0e-7e5d-23f3
3354,4a40-0416-4a17-b806
3355,8a30-a07f-d83b-555d
3356,9151-af14-f370-f540
3357,eea5-0a22-fd84-0a3b
3358,0ae5-7e63-0d02-bd6a
3359,1039-d8f3-b11c-3d03
3360,738a-36ed-7284-dfa2
3361,a6d5-5b11-21f7-80bd
3362,9150-2d08-9c54-5af3
3363,0342-b4ed-ed5d-6fdf
3364,3a25-1c51-791f-6ec7
3365,3949-4114-a899-79d8
3366,c2ba-3d60-d903-52af
3367,ef29-744a-92a8-f884
3368,10ba-91e7-e31b-c025
3369,c341-b68a-f32d-9180
3370,60d1-d074-940b-f067
3371,4013-87f5-6cc4-127f
3372,7bc3-ba5f-c9ed-09c6
3373,2171-5edd-a3d0-f2c2
3374,fd5d-4f6f-067b-1ef0
3375,29a1-5acf-45b5-3b06
3376,fbbf-2df4-a9ce-da1f
3377,3470-556f-94c8-3297
3378,f13a-4b2a-3541-301e
3379,0337-38c2-e9b5-2f97
3380,4215-7e38-54ca-e2fa
3381,6759-5ee2-140f-df48
3382,ddec-2da8-94e4-38ab
3383,9758-674d-e771-6866
3384,6b14-8236-7175-c193
3385,3dbd-97fe-20bf-4ba3
3386,b47e-30f2-aa9b-999f
3387,43bb-2d2b-dd45-1c67
3388,7b61-fb62-acc5-a7f7
3389,4867-4ad0-0164-d368
3390,17ff-5bac-df42-a1b4
3391,6c86-9d15-6ab9-f4c3
3392,d38a-c7d6-bb88-dd4d
3393,3e2e-e065-36c0-898c
3394,e3ac-61ec-4ae4-2d5b
3395,cb34-8d7a-925d-de4d
3396,170f-aad5-f04c-f90d
3397,9bfc-4749-e4ab-177c
3398,a4d7-3501-4254-109e
3399,b22b-e4b1-9ec5-4b97
3400,d213-eeb4-7ba2-40ca
3401,1112-d2ae-a1f5-ffb6
3402,470c-0013-8541-1f5a
3403,f706-d251-d2c7-c788
3404,0bfe-6bc5-5887-4c10
3405,9b52-2462-8b7d-a431
3406,378e-3052-e593-d80f
3407,4f7d-dbfc-da33-6135
3408,de5c-79d3-c81b-31e5
3409,fee8-4b0a-3141-7a55
3410,a2b0-e5a4-b83e-1eda
3411,3711-f792-5151-2c3a
3412,f34d-332a-9caa-46f3
3413,876f-dbeb-2f53-1d96
3414,e827-2672-6e8f-f977
3415,0bbd-c06e-f04f-4a91
3416,b5f5-69f4-c4e2-6552
3417,be45-3cb8-edbc-dd56
3418,03e0-14b7-ecf9-28e4
3419,05d2-d1e3-489a-8716
3420,3f81-09e1-5ec1-00e5
3421,c21a-180f-0328-7e72
3422,9331-ece9-c87a-1358
3423,255a-e572-50e2-f8e5
3424,33f1-c7fb-094b-0129
3425,ce9a-e289-c85f-4580
3426,75b7-e55a-c950-379a
3427,1cc8-7b3f-a8b5-e495
3428,a6c5-e31b-ddaf-3dcf
3429,a272-e249-f73b-8af7
3430,d8c7-2c45-02f6-ba6c
3431,b743-7f87-6ef1-0c33
3432,7d37-b81d-0cf3-9ae0
3433,c661-ed40-80e0-0a4a
3434,bce4-df52-f2cd-485c
3435,888f-d3a6-9ba4-efbd
3436,48ed-395e-8d30-edb4
3437,f25a-4bc3-30c4-ec0b
3438,c99b-8602-1fb4-444d
3439,3006-985a-1294-98df
3440,eaf4-5337-8873-bbfd
3441,1b1f-6621-ffb4-727c
3442,290b-426c-c0a3-ebb6
3443,e715-7f30-5489-dad1
3444,4e2c-c684-660e-fcbe
3445,4d0b-497e-6a7f-bfca
3446,5365-b516-685c-e809
3447,3686-5795-31e5-b5e0
3448,7146-f88d-9166-0691
3449,c905-3709-1ccb-3bb6
3450,e4df-dd99-74d8-ede4
3451,d861-52a2-6067-0722
3452,1ae4-77c6-e2a0-c6f1
3453,07d7-abb7-42ae-42cd
3454,518b-ce25-7fb9-adfb
3455,ea4f-ca58-7c19-5dba
3456,ead8-a51c-1949-4d56
3457,c082-5c74-d788-63a8
3458,bc1e-c759-27c8-5ae3
3459,d8ee-4d4e-e9bb-141e
3460,08a6-a188-ffd9-a822
3461,bd85-00ef-0005-e205
3462,dc7e-8241-c2cf-b10a
3463,4831-646d-8648-0fa7
3464,a093-71c4-2022-ea98
3465,ec67-fb28-a332-b260
3466,9713-a39a-3a6d-fee6
3467,fe06-26b1-978b-9642
3468,ce17-cba7-7d77-4228
3469,6ae0-d900-5f59-8e85
3470,3e18-eada-4a5f-aeef
3471,432d-ac14-4894-0314
3472,8f56-5eff-5f75-8478
3473,49fd-6aeb-83eb-c25c
3474,fca7-758b-0a9d-3bdd
3475,f128-d566-1e55-83b4
3476,c12c-929a-973c-af3c
3477,c584-6259-5120-68ef
3478,f3f1-5a52-e200-585a
3479,3d01-b0f9-5de8-8952
3480,0308-b556-3182-b793
3481,6650-9806-5c50-ff4e
3482,b823-2561-3282-e61b
3483,aa59-adf0-0e19-8b9e
3484,a2c1-212a-a4bc-11d8
3485,d359-7f22-ccdd-5f26
3486,10fd-451d-ea1e-99fa
3487,89d2-2796-1e94-3b10
3488,0e17-84f1-a9f9-f27f
3489,ecde-2a46-6004-aa33
3490,450b-d1e6-d7b9-2e6b
3491,861e-c96c-1742-1b23
3492,e9b3-b8bf-2377-2ad4
3493,fe53-2693-639a-d348
3494,aa0a-838d-7fc9-a918
3495,5404-b04d-d0b2-6309
3496,caa8-0bac-3d0b-ba58
3497,4331-2b1f-b2b3-343c
3498,33d8-6fe3-b609-c1a4
3499,e4d1-f502-402f-4ce9
3500,785b-6d16-8fc8-ee28
3501,9ecf-063e-892a-c7fa
3502,bbbb-aba3-ad5e-4aa0
3503,b5bc-352e-4a8b-390a
3504,e8a0-a094-ce7d-d761
3505,3139-56d1-6304-2441
3506,5d92-c150-1789-1c17
3507,1fc6-7784-ccd9-4fd5
3508,157e-8f35-f478-8797
3509,a775-5562-6d10-17d6
3510,f58b-3497-96ff-eec1
3511,daad-f76d-b43d-ce31
3512,c02e-466c-fe51-440c
3513,1811-c7f9-f6be-4bde
3514,f024-43c1-e400-3c3d
3515,b077-71d0-b2cf-4b5c
3516,082e-a216-f6d1-0120
3517,ba30-2a8a-fe88-bca0
3518,c9da-db8c-1efd-d2b8
3519,f306-b3dc-08d5-67b6
3520,464d-b3db-e4d7-3547
3521,f770-6cd8-e42d-7b63
3522,7955-b33e-9357-33b7
3523,c18e-f16d-3f5a-07a8
3524,e7fa-9330-c636-73e3
3525,f8a6-912e-89fb-2613
3526,18ae-ab97-6895-4128
3527,a70e-aca1-4ca5-67d9
3528,151d-c801-eb15-ebfb
3529,2786-3bde-a7de-6181
3530,4ef5-2024-bd2f-74e2
3531,418b-50f9-2389-1806
3532,7bad-20c8-07a5-3c70
3533,9c4b-a3b8-45a7-49f3
3534,580f-1d81-36b1-adb3
3535,5235-918a-6a82-0d1a
3536,6a75-83b3-d985-4a70
3537,968b-298f-e403-e5a6
3538,97b0-e2cc-4f43-104c
3539,787c-b7eb-9067-f7f1
3540,80f0-202c-0427-9ddc
3541,d202-571c-6a25-b383
3542,d424-0e1d-3c4d-2b61
3543,d0a1-2d66-9db7-09be
3544,f23e-a9fe-6f95-676f
3545,8627-a51d-fcbc-8601
3546,ecbd-8ae1-ad39-82c9
3547,9895-ba65-e45d-613f
3548,5ce7-4fed-f926-472e
3549,f26a-3bae-a5e0-ed8a
3550,7120-da03-7f9e-5466
3551,3d19-51ab-7f0c-7a14
3552,beca-88a5-c80c-50bd
3553,c1be-dd2a-153b-a1ee
3554,2aa7-4696-710f-dc1b
3555,3a7a-4175-a1b7-db73
3556,1201-f310-a3c3-b88d
3557,360a-b24c-3306-9b73
3558,054c-7289-71d5-dad2
3559,d967-43ba-2f93-e066
3560,69bc-91ee-2371-c804
3561,8817-2a2b-242d-47e4
3562,5b19-9470-28b5-572c
3563,38b9-f9da-56c0-a6bb
3564,8413-0f13-cab4-2c05
3565,9eed-91be-c441-efa3
3566,141a-5c36-0fac-52ac
3567,40b8-086d-439a-c9ba
3568,1a70-2ddd-7f85-17ae
3569,6c44-86b0-3f21-da81
3570,aaa1-6683-9d15-9829
3571,b7b1-1f23-bd44-0112
3572,298b-ca93-e80a-a32d
3573,86d3-723e-62b0-6dfa
3574,e74b-895a-5181-6133
3575,71c1-15bd-b699-64ee
3576,c53b-8f28-1acf-463a
3577,98ae-3574-d787-9fd8
3578,bc41-0b7c-641f-c419
3579,79a0-cb9c-0aef-f322
3580,04e9-5287-eb58-61cb
3581,3dd5-2225-75cc-e350
3582,39b5-164b-997b-e3fe
3583,ae29-0f1b-9895-50a5
3584,e9ad-9585-0a08-5148
3585,90a4-4c46-289e-f3e8
3586,a94e-ad3f-d1d1-e4bf
3587,3a4a-a10f-5973-6530
3588,88e2-d46b-7846-8a0f
3589,24f8-b192-2a82-e6d8
3590,6c79-d646-1afb-b6d3
3591,1a46-dc05-1bd8-5ed7
3592,665a-2d1b-8608-576a
3593,e2f0-90c4-cd00-c5a7
3594,0ad2-7d4f-40c4-13c5
3595,3a0f-40e0-b6ef-bea4
3596,31e5-9065-c214-1108
3597,fd8e-2947-11d9-e1d9
3598,a2ff-b2c1-f462-2fdb
3599,346c-7060-9ad3-5d93
3600,5e5f-d2d7-bb79-193c
3601,eb58-30d7-0fc1-e38a
3602,d2cd-1ad7-df53-9b9e
3603,9816-ffa6-2260-9fc1
3604,160e-6da0-3cc4-1b3d
3605,65bb-ee0e-f67d-f6d9
3606,b238-dbf4-7dce-187d
3607,1015-4572-2293-d185
3608,336b-8580-1de1-5714
3609,8756-ec9f-0c1b-21c4
3610,3cb0-21ad-9635-ef5c
3611,87f9-f56d-8397-3010
3612,cd7c-310b-9fd0-d4d6
3613,7ef3-7d2a-dd0a-7953
3614,6b71-8219-5039-8487
3615,6e3f-b470-4e29-ec6f
3616,8939-25ca-fb9c-d790
3617,239a-f2cc-8bbb-223e
3618,32b9-45a7-7e74-12c2
3619,d6d1-6f75-0a9e-9570
3620,6639-1b70-5a51-b9a1
3621,d22b-a7bb-0814-9332
3622,e57b-18c2-73ff-869b
3623,1927-9e8e-915b-3da1
3624,bbf9-a92e-0ba3-bfd4
3625,012f-b681-a0e0-376a
3626,c681-7a3a-3378-eeea
3627,c583-9b78-1eab-ae77
3628,5830-0226-d5ec-1248
3629,1b31-08ba-2a30-8dd0
3630,679c-fab2-a001-db1e
3631,663d-a91d-53d8-5625
3632,643f-7227-2e92-b2b1
3633,c354-c737-b73a-6024
3634,f5fb-4734-09f4-62e7
3635,041b-a683-c7b9-85b4
3636,0610-89d4-acb3-b0dc
3637,2047-3ee7-a047-0dd9
3638,ad5e-a830-efe5-170e
3639,73ed-c126-9663-1012
3640,38f7-b1e7-b37e-ef1e
3641,f4d3-fd82-31d1-855c
3642,d24e-3153-b652-ccfa
3643,29f7-bead-ba29-6a7f
3644,7217-ca8f-51fc-7263
3645,b7ab-4872-8563-4b31
3646,eb82-cc9b-b653-15f8
3647,a453-a164-a836-a893
3648,ad3c-e23e-4687-db8b
3649,ac2a-9f55-aeab-2917
3650,34a2-9d5f-692b-4898
3651,4bca-7771-01b5-a2f6
3652,d3bf-5f04-7cc1-5f17
3653,dd64-2412-f733-7659
3654,53ec-933f-7116-dcaf
3655,e9f8-f0c7-07ec-99de
3656,5f43-c4d3-9043-8b02
3657,ac4f-0a94-0c33-2df4
3658,01ce-5c8d-152d-6464
3659,8754-eb6c-1c85-c80a
3660,1af8-152d-3dd1-798c
3661,d3de-4860-7a6f-d01d
3662,e841-9354-e28c-e157
3663,b952-4ad0-732a-7cdd
3664,db10-d17e-ddad-d545
3665,ae0b-1df7-6167-ecc5
3666,a31e-1af6-3adc-a0b4
3667,c273-104b-3c47-f637
3668,24c1-532c-1322-2dc3
3669,99fc-c23d-a1f5-19a0
3670,9d82-eb5c-44c1-f10d
3671,a8e1-376d-a65c-d56c
3672,1eef-7771-64a6-1d93
3673,7159-d1fa-5784-4a1e
3674,7dc9-24ac-4c93-866e
3675,3022-b0dc-604d-b0d7
3676,83fc-2b11-a88e-56cd
3677,87fc-9f14-db43-7f99
3678,2a3e-40ec-e187-c0d2
3679,7b14-3b1d-7f2e-ae55
3680,a650-d8d9-199a-6170
3681,0714-a69b-67e1-fc94
3682,75e9-85f3-cc73-27cf
3683,7b3b-3c56-8e8b-ab1c
3684,83be-648d-f63f-3270
3685,bed3-1cec-6cf8-d027
3686,ff68-4699-0671-f8b7
3687,cdff-c958-e7f4-227a
3688,13d5-3248-93e0-97df
3689,50d7-9492-5143-d88b
3690,59a4-b2fa-5937-4f14
3691,f557-1bfc-f95b-375d
3692,c23b-f665-cd04-dafd
3693,578b-10b3-d171-7b7c
3694,142e-2fac-bb31-2e5d
3695,acf6-d100-2553-e4ac
3696,5a57-e1e0-4c65-262d
3697,5e35-243f-81ab-5eef
3698,e931-7db5-7b7d-6c1a
3699,bd6d-bd54-cd46-7e74
3700,5c25-2129-40a6-71ea
3701,8726-c09d-4a3b-e814
3702,3347-b1a5-6757-f53d
3703,3681-33ce-b63b-2749
3704,3497-0826-74ec-c9cf
3705,c4a5-564d-59d0-1074
3706,b320-8125-95c4-8c27
3707,a5d3-7ecf-1243-bfaf
3708,faab-3e71-cd3d-575c
3709,56bc-389e-d138-7308
3710,9ed4-1adc-4024-73b1
3711,959c-173d-683c-65a7
3712,ea8e-80e0-fecc-1b9f
3713,d082-bdb2-b20a-30de
3714,0f65-4fa3-49b1-0794
3715,2597-f6ee-6a92-2ec6
3716,2b25-38c6-eff6-e6bc
3717,0f02-bd0a-c36c-0bbc
3718,4448-2467-9571-5878
3719,2a06-2a73-ddc5-b6c8
3720,e6e9-5116-7ff3-0590
3721,539c-ccfe-688f-27f6
3722,520b-e7fa-600c-d598
3723,dfa9-fbe6-0fdf-502c
3724,567f-1878-8555-aa7d
3725,3436-66c9-9e0a-3a8b
3726,56be-ce78-ec19-1c61
3727,ab06-c1d9-7d2f-2f01
3728,6722-33ad-ff6e-30b3
3729,d455-45e9-2aa5-da1b
3730,b730-7885-2f2d-d737
3731,d56e-bff7-b1f5-a8f4
3732,0a6f-6cda-f364-a708
3733,48be-b112-3323-84b6
3734,f5f4-d4dd-cf26-09d5
3735,3f89-cd54-3ef0-2430
3736,9130-a03b-85d4-9a10
3737,54bb-adb6-1968-eac6
3738,f0a6-ff41-4499-55a5
3739,0902-751a-e13d-ac41
3740,e6a3-b433-9d25-fd98
3741,e36b-5464-c253-5b04
3742,75d4-1f81-cb21-f793
3743,cbec-3f65-5c06-d9cf
3744,a2f5-52da-5487-7e66
3745,e5d4-2c6c-1ee0-4b0b
3746,6f80-7e87-5ec0-a78c
3747,f2a0-5d6b-ff93-de36
3748,0b5d-4e2a-0397-cd4c
3749,51d2-d71a-d3ca-2f10
3750,0057-a547-0990-9dc8
3751,f4ba-23a8-463c-21fe
3752,e6ce-9a90-4900-9861
3753,3eca-3ce1-9844-cc78
3754,3648-f2f7-ae08-d6f7
3755,3cff-4d77-9e27-7dc5
3756,962d-0077-a672-6f9a
3757,c345-0f27-1027-c29b
3758,e838-2f71-4e61-66de
3759,ff76-3d5d-9e3f-ca56
3760,44ff-d8ea-db34-6805
3761,0339-be41-4854-631d
3762,4531-f506-ab6e-28b4
3763,d7a4-ff12-2d63-e221
3764,c734-55b0-6cf4-c9d9
3765,4967-a59a-d4c4-9810
3766,d6fc-5f39-b200-7600
3767,fff8-5c88-0710-70ae
3768,ea3c-fe4b-4ca9-20ca
3769,368d-e93c-2b60-3348
3770,e3b8-ecc6-db79-2049
3771,eea8-cae1-e3a4-1a51
3772,df44-1d34-37d8-5123
3773,130f-0269-864e-a962
3774,742b-5bfd-9404-9120
3775,03a5-9e41-f0e1-1cba
3776,5304-c9bf-5300-f45d
3777,3227-54bb-37d3-16c8
3778,0d29-3185-fc48-6cdd
3779,f303-c24f-1db0-7fba
3780,acaa-fed9-9236-c8de
3781,568f-26e5-8d0a-e765
3782,1de2-9254-a03f-38dc
3783,46e9-7c6d-a71b-e151
3784,f5d7-9f9c-58e6-9d14
3785,4584-32b2-fcfb-5c0d
3786,016e-d9e2-b804-44d7
3787,071b-6b75-e037-a163
3788,bdbf-34c0-8ec2-7e7a
3789,6520-839d-9b7c-bf0a
3790,6f6a-b026-39ea-057c
3791,ac56-e576-15bb-982e
3792,0a6a-f5dd-7c73-ed64
3793,940b-c972-2fd2-af0e
3794,6778-0a90-bf9d-69c4
3795,5ac1-fbf9-6335-c12a
3796,7896-0ee6-9c3c-f3c1
3797,e705-b72f-bb3e-a9a6
3798,4bbd-68e4-692b-c8db
3799,3992-7d34-e964-2e4f
3800,8d65-5a72-dae4-fb86
3801,27e0-dacf-5177-e23c
3802,0e13-f49d-f3ee-6cd6
3803,bfcf-e1cc-cbe0-f10f
3804,d7f8-a2da-a673-23e2
3805,ae2c-3485-b503-7d22
3806,bf74-5557-dd78-d5c8
3807,87f9-3bab-fa6f-f24c
3808,e474-2a11-6e7b-ae8b
3809,4a5d-ae1d-5ba6-8f8d
3810,4a5a-9115-28a9-b97b
3811,1763-9f64-7941-cb50
3812,c390-00e1-36dd-2ae2
3813,96e0-40fd-6189-dc8f
3814,29be-69ad-17f4-11f0
3815,78a9-0629-0526-4b03
3816,cfdf-d0cc-a5c3-d5c1
3817,856a-1ef6-dd1f-154b
3818,102a-fa79-43cd-e9a4
3819,bc8d-37ef-e7d2-05e3
3820,b32d-db8e-41c0-13c8
3821,a616-023f-d122-f2f3
3822,daaf-468d-1f9b-0fac
3823,bb11-420c-4bb5-d176
3824,d889-0f71-bb81-1eb9
3825,7386-ad73-8eef-4980
3826,7f25-f44f-e96b-9a88
3827,7bed-ba1b-4cde-f393
3828,1d43-ce6e-b5c5-c568
3829,5bbc-9036-eb08-38e4
3830,7ded-f79f-1ff4-efe2
3831,b4e7-dad7-cb84-1e31
3832,b53f-7ff9-3341-cd62
3833,c2d6-e332-6199-27ac
3834,bfe1-0c07-3b4a-cfc2
